gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL3.5	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.011288180610376	0.011288180610376			dcDNA	NRK_2h	viral_read.count	cluster_5
UL3.5	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0148063781319339	0.0148063781319339			dcDNA	PC_12_2h	viral_read.count	cluster_5
UL3.5	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0130791398817649	0.0130791398817649			dcDNA	PK_15_2h	viral_read.count	cluster_5
UL3.5	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.0185882352925409	0.0185882352925409			dcDNA	C6_4h	viral_read.count	cluster_5
UL3.5	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0241931823347209	0.0241931823347209			dcDNA	PC_12_4h	viral_read.count	cluster_5
UL3.5	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.0208325983413408	0.0208325983413408			dcDNA	PK_15_4h	viral_read.count	cluster_5
UL3.5	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0247648105764172	0.0247648105764172			dcDNA	C6_6h	viral_read.count	cluster_5
UL3.5	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0321040753384986	0.0321040753384986			dcDNA	PC_12_6h	viral_read.count	cluster_5
UL3.5	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.0237976713339262	0.0237976713339262			dcDNA	PK_15_6h	viral_read.count	cluster_5
UL3.5	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0272817120558937	0.0272817120558937			dcDNA	C6_8h	viral_read.count	cluster_5
UL3.5	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0257984479283445	0.0257984479283445			dcDNA	PC_12_8h	viral_read.count	cluster_5
UL3.5	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.0241822539621249	0.0241822539621249			dcDNA	PK_15_8h	viral_read.count	cluster_5
UL3	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0.0147058823531228	0.0147058823531228			dcDNA	PC_12_0.5h	viral_read.count	cluster_5
UL3	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.0151679306607293	0.0151679306607293			dcDNA	PC_12_1.5h	viral_read.count	cluster_5
UL3	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.0304566410865947	0.0304566410865947			dcDNA	C6_12h	viral_read.count	cluster_5
UL3	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0332783914947659	0.0332783914947659			dcDNA	PC_12_12h	viral_read.count	cluster_5
UL3	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.0318718611256192	0.0318718611256192			dcDNA	PK_15_12h	viral_read.count	cluster_5
UL3	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.00701943844438181	0.00701943844438181			dcDNA	C6_1h	viral_read.count	cluster_5
UL3	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.00691244239636581	0.00691244239636581			dcDNA	NRK_1h	viral_read.count	cluster_5
UL3	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.0148849797020998	0.0148849797020998			dcDNA	PC_12_1h	viral_read.count	cluster_5
UL3	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.00684931506844839	0.00684931506844839			dcDNA	PK_15_1h	viral_read.count	cluster_5
UL3	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.014150943396481	0.014150943396481			dcDNA	PC_12_2.5h	viral_read.count	cluster_5
UL3	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0100969305326504	0.0100969305326504			dcDNA	C6_2h	viral_read.count	cluster_5
UL3	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.011288180610376	0.011288180610376			dcDNA	NRK_2h	viral_read.count	cluster_5
UL3	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0148063781319339	0.0148063781319339			dcDNA	PC_12_2h	viral_read.count	cluster_5
UL3	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0130791398817649	0.0130791398817649			dcDNA	PK_15_2h	viral_read.count	cluster_5
UL3	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.0185882352925409	0.0185882352925409			dcDNA	C6_4h	viral_read.count	cluster_5
UL3	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0241931823347209	0.0241931823347209			dcDNA	PC_12_4h	viral_read.count	cluster_5
UL3	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.0208325983413408	0.0208325983413408			dcDNA	PK_15_4h	viral_read.count	cluster_5
UL3	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0247648105764172	0.0247648105764172			dcDNA	C6_6h	viral_read.count	cluster_5
UL3	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0321040753384986	0.0321040753384986			dcDNA	PC_12_6h	viral_read.count	cluster_5
UL3	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.0237976713339262	0.0237976713339262			dcDNA	PK_15_6h	viral_read.count	cluster_5
UL3	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0272817120558937	0.0272817120558937			dcDNA	C6_8h	viral_read.count	cluster_5
UL3	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0257984479283445	0.0257984479283445			dcDNA	PC_12_8h	viral_read.count	cluster_5
UL3	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.0241822539621249	0.0241822539621249			dcDNA	PK_15_8h	viral_read.count	cluster_5
UL2	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_8
UL2	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL2	E	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.000134596136577721	0.000134596136577721			dcDNA	C6_12h	viral_read.count	cluster_8
UL2	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.000169614636077831	0.000169614636077831			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL2	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.000338330299892192	0.000338330299892192			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL2	E	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.000539956803605005	0.000539956803605005			dcDNA	C6_1h	viral_read.count	cluster_8
UL2	E	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_8
UL2	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL2	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL2	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL2	E	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_8
UL2	E	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_8
UL2	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.00022779043238344	0.00022779043238344			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL2	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	7.38934460655906e-05	7.38934460655906e-05			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL2	E	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.000470588234918141	0.000470588234918141			dcDNA	C6_4h	viral_read.count	cluster_8
UL2	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.00104398348079343	0.00104398348079343			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL2	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.000687952020988709	0.000687952020988709			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL2	E	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.000101703533605062	0.000101703533605062			dcDNA	C6_6h	viral_read.count	cluster_8
UL2	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.000720776075832236	0.000720776075832236			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL2	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.000656396339686449	0.000656396339686449			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL2	E	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	4.89270305892211e-05	4.89270305892211e-05			dcDNA	C6_8h	viral_read.count	cluster_8
UL2	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.000117718435831831	0.000117718435831831			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL2	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.000277651882322378	0.000277651882322378			dcDNA	PK_15_8h	viral_read.count	cluster_8
EP0	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0.102941176470095	0.102941176470095			dcDNA	PC_12_0.5h	viral_read.count	cluster_7
EP0	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.0877573131121224	0.0877573131121224			dcDNA	PC_12_1.5h	viral_read.count	cluster_7
EP0	E	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.00766818829846211	0.00766818829846211			dcDNA	C6_12h	viral_read.count	cluster_7
EP0	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0049966476165854	0.0049966476165854			dcDNA	PC_12_12h	viral_read.count	cluster_7
EP0	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.00104136919285438	0.00104136919285438			dcDNA	PK_15_12h	viral_read.count	cluster_7
EP0	E	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.0739740820723641	0.0739740820723641			dcDNA	C6_1h	viral_read.count	cluster_7
EP0	E	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.165898617514531	0.165898617514531			dcDNA	NRK_1h	viral_read.count	cluster_7
EP0	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.0879566982396	0.0879566982396			dcDNA	PC_12_1h	viral_read.count	cluster_7
EP0	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.0684931506857911	0.0684931506857911			dcDNA	PK_15_1h	viral_read.count	cluster_7
EP0	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.0518867924545462	0.0518867924545462			dcDNA	PC_12_2.5h	viral_read.count	cluster_7
EP0	E	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0476575121157307	0.0476575121157307			dcDNA	C6_2h	viral_read.count	cluster_7
EP0	E	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.116201859231774	0.116201859231774			dcDNA	NRK_2h	viral_read.count	cluster_7
EP0	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0585421412323278	0.0585421412323278			dcDNA	PC_12_2h	viral_read.count	cluster_7
EP0	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0911106184836943	0.0911106184836943			dcDNA	PK_15_2h	viral_read.count	cluster_7
EP0	E	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.0169411764703274	0.0169411764703274			dcDNA	C6_4h	viral_read.count	cluster_7
EP0	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0182016249845935	0.0182016249845935			dcDNA	PC_12_4h	viral_read.count	cluster_7
EP0	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.0373787264055648	0.0373787264055648			dcDNA	PK_15_4h	viral_read.count	cluster_7
EP0	E	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0210526315793203	0.0210526315793203			dcDNA	C6_6h	viral_read.count	cluster_7
EP0	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0154789616101433	0.0154789616101433			dcDNA	PC_12_6h	viral_read.count	cluster_7
EP0	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.0178196187615285	0.0178196187615285			dcDNA	PK_15_6h	viral_read.count	cluster_7
EP0	E	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0175256622260151	0.0175256622260151			dcDNA	C6_8h	viral_read.count	cluster_7
EP0	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0127317015747802	0.0127317015747802			dcDNA	PC_12_8h	viral_read.count	cluster_7
EP0	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.00991584698004056	0.00991584698004056			dcDNA	PK_15_8h	viral_read.count	cluster_7
ELIE	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_12
ELIE	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_12
ELIE	E	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	4.54972856147023e-05	4.54972856147023e-05			dcDNA	C6_12h	viral_read.count	cluster_12
ELIE	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0	0			dcDNA	PC_12_12h	viral_read.count	cluster_12
ELIE	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0	0			dcDNA	PK_15_12h	viral_read.count	cluster_12
ELIE	E	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_12
ELIE	E	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_12
ELIE	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_12
ELIE	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_12
ELIE	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.000673854447675006	0.000673854447675006			dcDNA	PC_12_2.5h	viral_read.count	cluster_12
ELIE	E	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_12
ELIE	E	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_12
ELIE	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	cluster_12
ELIE	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	cluster_12
ELIE	E	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0	0			dcDNA	C6_4h	viral_read.count	cluster_12
ELIE	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.000136171758057647	0.000136171758057647			dcDNA	PC_12_4h	viral_read.count	cluster_12
ELIE	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0	0			dcDNA	PK_15_4h	viral_read.count	cluster_12
ELIE	E	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	5.0851766802531e-05	5.0851766802531e-05			dcDNA	C6_6h	viral_read.count	cluster_12
ELIE	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0	0			dcDNA	PC_12_6h	viral_read.count	cluster_12
ELIE	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	1.32160338847739e-05	1.32160338847739e-05			dcDNA	PK_15_6h	viral_read.count	cluster_12
ELIE	E	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	7.82832487823573e-05	7.82832487823573e-05			dcDNA	C6_8h	viral_read.count	cluster_12
ELIE	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0	0			dcDNA	PC_12_8h	viral_read.count	cluster_12
ELIE	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0	0			dcDNA	PK_15_8h	viral_read.count	cluster_12
IE180	IE	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0.0588235294124913	0.0588235294124913			dcDNA	PC_12_0.5h	viral_read.count	cluster_9
IE180	IE	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.00758396533036465	0.00758396533036465			dcDNA	PC_12_1.5h	viral_read.count	cluster_9
IE180	IE	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.00660279353366717	0.00660279353366717			dcDNA	C6_12h	viral_read.count	cluster_9
IE180	IE	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.00587066185645514	0.00587066185645514			dcDNA	PC_12_12h	viral_read.count	cluster_9
IE180	IE	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.00160792908622197	0.00160792908622197			dcDNA	PK_15_12h	viral_read.count	cluster_9
IE180	IE	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.00917926565880183	0.00917926565880183			dcDNA	C6_1h	viral_read.count	cluster_9
IE180	IE	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.0345622119809535	0.0345622119809535			dcDNA	NRK_1h	viral_read.count	cluster_9
IE180	IE	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.0209742895805947	0.0209742895805947			dcDNA	PC_12_1h	viral_read.count	cluster_9
IE180	IE	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.406066536206098	0.406066536206098			dcDNA	PK_15_1h	viral_read.count	cluster_9
IE180	IE	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.00471698113216035	0.00471698113216035			dcDNA	PC_12_2.5h	viral_read.count	cluster_9
IE180	IE	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.00242326332837632	0.00242326332837632			dcDNA	C6_2h	viral_read.count	cluster_9
IE180	IE	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.00464807436897835	0.00464807436897835			dcDNA	NRK_2h	viral_read.count	cluster_9
IE180	IE	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.00569476081917029	0.00569476081917029			dcDNA	PC_12_2h	viral_read.count	cluster_9
IE180	IE	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0227591812602833	0.0227591812602833			dcDNA	PK_15_2h	viral_read.count	cluster_9
IE180	IE	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.00305882352945686	0.00305882352945686			dcDNA	C6_4h	viral_read.count	cluster_9
IE180	IE	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.00853343016779138	0.00853343016779138			dcDNA	PC_12_4h	viral_read.count	cluster_9
IE180	IE	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.00945493032253489	0.00945493032253489			dcDNA	PK_15_4h	viral_read.count	cluster_9
IE180	IE	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.00355962369668925	0.00355962369668925			dcDNA	C6_6h	viral_read.count	cluster_9
IE180	IE	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.00914558495128309	0.00914558495128309			dcDNA	PC_12_6h	viral_read.count	cluster_9
IE180	IE	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.00855077379823133	0.00855077379823133			dcDNA	PK_15_6h	viral_read.count	cluster_9
IE180	IE	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.00644858258466317	0.00644858258466317			dcDNA	C6_8h	viral_read.count	cluster_9
IE180	IE	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.00732570880117156	0.00732570880117156			dcDNA	PC_12_8h	viral_read.count	cluster_9
IE180	IE	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.00711278790926912	0.00711278790926912			dcDNA	PK_15_8h	viral_read.count	cluster_9
NOIR	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	
NOIR	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	
NOIR	E	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0	0			dcDNA	C6_12h	viral_read.count	
NOIR	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0	0			dcDNA	PC_12_12h	viral_read.count	
NOIR	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0	0			dcDNA	PK_15_12h	viral_read.count	
NOIR	E	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	
NOIR	E	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	
NOIR	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	
NOIR	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	
NOIR	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	
NOIR	E	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	
NOIR	E	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	
NOIR	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	
NOIR	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	
NOIR	E	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.00494117647078872	0.00494117647078872			dcDNA	C6_4h	viral_read.count	
NOIR	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	
NOIR	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0	0			dcDNA	PK_15_4h	viral_read.count	
NOIR	E	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0	0			dcDNA	C6_6h	viral_read.count	
NOIR	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0	0			dcDNA	PC_12_6h	viral_read.count	
NOIR	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0	0			dcDNA	PK_15_6h	viral_read.count	
NOIR	E	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0	0			dcDNA	C6_8h	viral_read.count	
NOIR	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0	0			dcDNA	PC_12_8h	viral_read.count	
NOIR	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0	0			dcDNA	PK_15_8h	viral_read.count	
US1	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0.0147058823531228	0.0147058823531228			dcDNA	PC_12_0.5h	viral_read.count	cluster_11
US1	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.033586132177932	0.033586132177932			dcDNA	PC_12_1.5h	viral_read.count	cluster_11
US1	E	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.0389039703966345	0.0389039703966345			dcDNA	C6_12h	viral_read.count	cluster_11
US1	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.0251708119156185	0.0251708119156185			dcDNA	PC_12_12h	viral_read.count	cluster_11
US1	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.0158441799748718	0.0158441799748718			dcDNA	PK_15_12h	viral_read.count	cluster_11
US1	E	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.0437365010795891	0.0437365010795891			dcDNA	C6_1h	viral_read.count	cluster_11
US1	E	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.0207373271890974	0.0207373271890974			dcDNA	NRK_1h	viral_read.count	cluster_11
US1	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.0493910690117954	0.0493910690117954			dcDNA	PC_12_1h	viral_read.count	cluster_11
US1	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.0205479452053452	0.0205479452053452			dcDNA	PK_15_1h	viral_read.count	cluster_11
