gene	Kinetic_class	hpi	Time	cell_line	group	mean	sd	varcoeff
IE180	IE	6h	6	PC_12	PC_12_6h	533.020628		
IE180	IE	8h	8	PC_12	PC_12_8h	735.012146		
IE180	IE	12h	12	PK_15	PK_15_12h	121.281465		
IE180	IE	1h	1	PK_15	PK_15_1h	2923.976608		
IE180	IE	2h	2	PK_15	PK_15_2h	0		
IE180	IE	4h	4	PK_15	PK_15_4h	3491.10985		
IE180	IE	6h	6	PK_15	PK_15_6h	1806.466181		
IE180	IE	8h	8	PK_15	PK_15_8h	1179.829737		
NOIR	E	12h	12	C6	C6_12h	755.302857		
NOIR	E	1h	1	C6	C6_1h	0		
NOIR	E	2h	2	C6	C6_2h	0		
NOIR	E	4h	4	C6	C6_4h	1050.97215		
NOIR	E	6h	6	C6	C6_6h	1034.928849		
NOIR	E	8h	8	C6	C6_8h	1355.932203		
NOIR	E	1h	1	NRK	NRK_1h	0		
NOIR	E	2h	2	NRK	NRK_2h	0		
NOIR	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
NOIR	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
NOIR	E	12h	12	PC_12	PC_12_12h	1208.133401		
NOIR	E	1h	1	PC_12	PC_12_1h	2227.171492		
NOIR	E	2.5h	2.5	PC_12	PC_12_2.5h	2220.57735		
NOIR	E	2h	2	PC_12	PC_12_2h	0		
NOIR	E	4h	4	PC_12	PC_12_4h	501.907249		
NOIR	E	6h	6	PC_12	PC_12_6h	799.530941		
NOIR	E	8h	8	PC_12	PC_12_8h	1661.766587		
NOIR	E	12h	12	PK_15	PK_15_12h	1009.153318		
NOIR	E	1h	1	PK_15	PK_15_1h	0		
NOIR	E	2h	2	PK_15	PK_15_2h	1810.282404		
NOIR	E	4h	4	PK_15	PK_15_4h	2354.469434		
NOIR	E	6h	6	PK_15	PK_15_6h	2467.761836		
NOIR	E	8h	8	PK_15	PK_15_8h	2535.098837		
US1	E	12h	12	C6	C6_12h	27.97418		
US1	E	1h	1	C6	C6_1h	0		
US1	E	2h	2	C6	C6_2h	0		
US1	E	4h	4	C6	C6_4h	0		
US1	E	6h	6	C6	C6_6h	86.244071		
US1	E	8h	8	C6	C6_8h	32.2841		
US1	E	1h	1	NRK	NRK_1h	0		
US1	E	2h	2	NRK	NRK_2h	3236.245955		
US1	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
US1	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
US1	E	12h	12	PC_12	PC_12_12h	20.476837		
US1	E	1h	1	PC_12	PC_12_1h	2227.171492		
US1	E	2.5h	2.5	PC_12	PC_12_2.5h	0		
US1	E	2h	2	PC_12	PC_12_2h	0		
US1	E	4h	4	PC_12	PC_12_4h	301.14435		
US1	E	6h	6	PC_12	PC_12_6h	0		
US1	E	8h	8	PC_12	PC_12_8h	31.95705		
US1	E	12h	12	PK_15	PK_15_12h	11.441648		
US1	E	1h	1	PK_15	PK_15_1h	0		
US1	E	2h	2	PK_15	PK_15_2h	362.056481		
US1	E	4h	4	PK_15	PK_15_4h	40.594301		
US1	E	6h	6	PK_15	PK_15_6h	48.387487		
US1	E	8h	8	PK_15	PK_15_8h	21.929921		
AZURE	E	12h	12	C6	C6_12h	0		
AZURE	E	1h	1	C6	C6_1h	0		
AZURE	E	2h	2	C6	C6_2h	0		
AZURE	E	4h	4	C6	C6_4h	0		
AZURE	E	6h	6	C6	C6_6h	86.244071		
AZURE	E	8h	8	C6	C6_8h	0		
AZURE	E	1h	1	NRK	NRK_1h	0		
AZURE	E	2h	2	NRK	NRK_2h	3236.245955		
AZURE	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
AZURE	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
AZURE	E	12h	12	PC_12	PC_12_12h	0		
AZURE	E	1h	1	PC_12	PC_12_1h	0		
AZURE	E	2.5h	2.5	PC_12	PC_12_2.5h	0		
AZURE	E	2h	2	PC_12	PC_12_2h	0		
AZURE	E	4h	4	PC_12	PC_12_4h	0		
AZURE	E	6h	6	PC_12	PC_12_6h	0		
AZURE	E	8h	8	PC_12	PC_12_8h	0		
AZURE	E	12h	12	PK_15	PK_15_12h	0		
AZURE	E	1h	1	PK_15	PK_15_1h	0		
AZURE	E	2h	2	PK_15	PK_15_2h	0		
AZURE	E	4h	4	PK_15	PK_15_4h	0		
AZURE	E	6h	6	PK_15	PK_15_6h	0		
AZURE	E	8h	8	PK_15	PK_15_8h	0		
US3	L	12h	12	C6	C6_12h	0		
US3	L	1h	1	C6	C6_1h	3081.664099		
US3	L	2h	2	C6	C6_2h	3717.472119		
US3	L	4h	4	C6	C6_4h	0		
US3	L	6h	6	C6	C6_6h	1121.17292		
US3	L	8h	8	C6	C6_8h	613.397901		
US3	L	1h	1	NRK	NRK_1h	10101.010101		
US3	L	2h	2	NRK	NRK_2h	3236.245955		
US3	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
US3	L	1.5h	1.5	PC_12	PC_12_1.5h	11061.946903		
US3	L	12h	12	PC_12	PC_12_12h	0		
US3	L	1h	1	PC_12	PC_12_1h	8908.685969		
US3	L	2.5h	2.5	PC_12	PC_12_2.5h	740.19245		
US3	L	2h	2	PC_12	PC_12_2h	3335.557038		
US3	L	4h	4	PC_12	PC_12_4h	0		
US3	L	6h	6	PC_12	PC_12_6h	346.463408		
US3	L	8h	8	PC_12	PC_12_8h	1086.53969		
US3	L	12h	12	PK_15	PK_15_12h	0		
US3	L	1h	1	PK_15	PK_15_1h	2923.976608		
US3	L	2h	2	PK_15	PK_15_2h	6154.960174		
US3	L	4h	4	PK_15	PK_15_4h	852.480312		
US3	L	6h	6	PK_15	PK_15_6h	548.391519		
US3	L	8h	8	PK_15	PK_15_8h	912.284703		
US4	L	12h	12	C6	C6_12h	72334.235502		
US4	L	1h	1	C6	C6_1h	77041.602465		
US4	L	2h	2	C6	C6_2h	50805.452293		
US4	L	4h	4	C6	C6_4h	70940.620074		
US4	L	6h	6	C6	C6_6h	47779.215178		
US4	L	8h	8	C6	C6_8h	58660.209846		
US4	L	1h	1	NRK	NRK_1h	101010.10101		
US4	L	2h	2	NRK	NRK_2h	58252.427185		
US4	L	0.5h	0.5	PC_12	PC_12_0.5h	64516.129032		
US4	L	1.5h	1.5	PC_12	PC_12_1.5h	61946.902655		
US4	L	12h	12	PC_12	PC_12_12h	50134.123285		
US4	L	1h	1	PC_12	PC_12_1h	62360.801781		
US4	L	2.5h	2.5	PC_12	PC_12_2.5h	59215.396003		
US4	L	2h	2	PC_12	PC_12_2h	81387.591728		
US4	L	4h	4	PC_12	PC_12_4h	59425.818111		
US4	L	6h	6	PC_12	PC_12_6h	57539.576781		
US4	L	8h	8	PC_12	PC_12_8h	61101.879076		
US4	L	12h	12	PK_15	PK_15_12h	54279.176199		
US4	L	1h	1	PK_15	PK_15_1h	23391.812865		
US4	L	2h	2	PK_15	PK_15_2h	27878.349024		
US4	L	4h	4	PK_15	PK_15_4h	50458.715596		
US4	L	6h	6	PK_15	PK_15_6h	49589.10959		
US4	L	8h	8	PK_15	PK_15_8h	80465.265198		
US6	L	12h	12	C6	C6_12h	2251.921476		
US6	L	1h	1	C6	C6_1h	3081.664099		
US6	L	2h	2	C6	C6_2h	1239.157373		
US6	L	4h	4	C6	C6_4h	2101.944298		
US6	L	6h	6	C6	C6_6h	3536.0069		
US6	L	8h	8	C6	C6_8h	1323.648103		
US6	L	1h	1	NRK	NRK_1h	0		
US6	L	2h	2	NRK	NRK_2h	0		
US6	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
US6	L	1.5h	1.5	PC_12	PC_12_1.5h	0		
US6	L	12h	12	PC_12	PC_12_12h	1017.016252		
US6	L	1h	1	PC_12	PC_12_1h	6681.514477		
US6	L	2.5h	2.5	PC_12	PC_12_2.5h	0		
US6	L	2h	2	PC_12	PC_12_2h	1334.222815		
US6	L	4h	4	PC_12	PC_12_4h	1104.195946		
US6	L	6h	6	PC_12	PC_12_6h	1892.223229		
US6	L	8h	8	PC_12	PC_12_8h	958.711491		
US6	L	12h	12	PK_15	PK_15_12h	1437.070939		
US6	L	1h	1	PK_15	PK_15_1h	0		
US6	L	2h	2	PK_15	PK_15_2h	1086.169442		
US6	L	4h	4	PK_15	PK_15_4h	730.697411		
US6	L	6h	6	PK_15	PK_15_6h	782.264373		
US6	L	8h	8	PK_15	PK_15_8h	1578.954294		
US7	L	12h	12	C6	C6_12h	9133.569715		
US7	L	1h	1	C6	C6_1h	16949.152543		
US7	L	2h	2	C6	C6_2h	4956.629492		
US7	L	4h	4	C6	C6_4h	10509.721493		
US7	L	6h	6	C6	C6_6h	13885.295387		
US7	L	8h	8	C6	C6_8h	9297.820823		
US7	L	1h	1	NRK	NRK_1h	10101.010101		
US7	L	2h	2	NRK	NRK_2h	12944.983819		
US7	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
US7	L	1.5h	1.5	PC_12	PC_12_1.5h	4424.778761		
US7	L	12h	12	PC_12	PC_12_12h	7931.361642		
US7	L	1h	1	PC_12	PC_12_1h	8908.685968		
US7	L	2.5h	2.5	PC_12	PC_12_2.5h	7401.9245		
US7	L	2h	2	PC_12	PC_12_2h	10673.782522		
US7	L	4h	4	PC_12	PC_12_4h	13049.588436		
US7	L	6h	6	PC_12	PC_12_6h	15111.1348		
US7	L	8h	8	PC_12	PC_12_8h	9267.54442		
US7	L	12h	12	PK_15	PK_15_12h	9054.919908		
US7	L	1h	1	PK_15	PK_15_1h	5847.953216		
US7	L	2h	2	PK_15	PK_15_2h	3258.508327		
US7	L	4h	4	PK_15	PK_15_4h	13923.845094		
US7	L	6h	6	PK_15	PK_15_6h	11443.640674		
US7	L	8h	8	PK_15	PK_15_8h	14807.082488		
US8	L	12h	12	C6	C6_12h	6776.745064		
US8	L	1h	1	C6	C6_1h	10785.824345		
US8	L	2h	2	C6	C6_2h	1239.157373		
US8	L	4h	4	C6	C6_4h	12086.179717		
US8	L	6h	6	C6	C6_6h	8710.651141		
US8	L	8h	8	C6	C6_8h	5294.592412		
US8	L	1h	1	NRK	NRK_1h	10101.010101		
US8	L	2h	2	NRK	NRK_2h	19417.475729		
US8	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
US8	L	1.5h	1.5	PC_12	PC_12_1.5h	4424.778762		
US8	L	12h	12	PC_12	PC_12_12h	3228.514679		
US8	L	1h	1	PC_12	PC_12_1h	11135.857461		
US8	L	2.5h	2.5	PC_12	PC_12_2.5h	2220.57735		
US8	L	2h	2	PC_12	PC_12_2h	14009.33956		
US8	L	4h	4	PC_12	PC_12_4h	4717.928128		
US8	L	6h	6	PC_12	PC_12_6h	4583.9774		
US8	L	8h	8	PC_12	PC_12_8h	4505.944011		
US8	L	12h	12	PK_15	PK_15_12h	2997.711671		
US8	L	1h	1	PK_15	PK_15_1h	8771.929824		
US8	L	2h	2	PK_15	PK_15_2h	6517.016655		
US8	L	4h	4	PK_15	PK_15_4h	5196.070471		
US8	L	6h	6	PK_15	PK_15_6h	4927.459093		
US8	L	8h	8	PK_15	PK_15_8h	7157.926131		
US9	L	12h	12	C6	C6_12h	7650.938184		
US9	L	1h	1	C6	C6_1h	1540.832049		
US9	L	2h	2	C6	C6_2h	1239.157373		
US9	L	4h	4	C6	C6_4h	9984.235418		
US9	L	6h	6	C6	C6_6h	6209.573092		
US9	L	8h	8	C6	C6_8h	5649.717514		
US9	L	1h	1	NRK	NRK_1h	10101.010101		
US9	L	2h	2	NRK	NRK_2h	9708.737864		
US9	L	0.5h	0.5	PC_12	PC_12_0.5h	0		
US9	L	1.5h	1.5	PC_12	PC_12_1.5h	8849.557522		
US9	L	12h	12	PC_12	PC_12_12h	7071.334475		
US9	L	1h	1	PC_12	PC_12_1h	2227.171492		
US9	L	2.5h	2.5	PC_12	PC_12_2.5h	7401.9245		
US9	L	2h	2	PC_12	PC_12_2h	2668.445631		
US9	L	4h	4	PC_12	PC_12_4h	2609.917688		
US9	L	6h	6	PC_12	PC_12_6h	4130.909866		
US9	L	8h	8	PC_12	PC_12_8h	6806.851591		
US9	L	12h	12	PK_15	PK_15_12h	11645.308925		
US9	L	1h	1	PK_15	PK_15_1h	0		
US9	L	2h	2	PK_15	PK_15_2h	6517.016656		
US9	L	4h	4	PK_15	PK_15_4h	4465.373062		
US9	L	6h	6	PK_15	PK_15_6h	6467.794094		
US9	L	8h	8	PK_15	PK_15_8h	9513.19962		
US2	L	12h	12	C6	C6_12h	33499.08035		
US2	L	1h	1	C6	C6_1h	55469.953774		
US2	L	2h	2	C6	C6_2h	0		
US2	L	4h	4	C6	C6_4h	32054.650553		
US2	L	6h	6	C6	C6_6h	26563.173781		
US2	L	8h	8	C6	C6_8h	37449.556094		
US2	L	1h	1	NRK	NRK_1h	70707.070707		
US2	L	2h	2	NRK	NRK_2h	45307.443366		
US2	L	0.5h	0.5	PC_12	PC_12_0.5h	96774.193548		
US2	L	1.5h	1.5	PC_12	PC_12_1.5h	46460.176991		
US2	L	12h	12	PC_12	PC_12_12h	0		
US2	L	1h	1	PC_12	PC_12_1h	66815.144766		
US2	L	2.5h	2.5	PC_12	PC_12_2.5h	45891.931902		
US2	L	2h	2	PC_12	PC_12_2h	44696.46431		
US2	L	4h	4	PC_12	PC_12_4h	17165.227866		
US2	L	6h	6	PC_12	PC_12_6h	16603.592559		
US2	L	8h	8	PC_12	PC_12_8h	0		
US2	L	12h	12	PK_15	PK_15_12h	9780.320367		
US2	L	1h	1	PK_15	PK_15_1h	8771.929824		
US2	L	2h	2	PK_15	PK_15_2h	36205.648081		
US2	L	4h	4	PK_15	PK_15_4h	33409.109361		
US2	L	6h	6	PK_15	PK_15_6h	13693.658818		
US2	L	8h	8	PK_15	PK_15_8h	13153.566464		
NOIR_2	E	12h	12	C6	C6_12h	762.296402		
NOIR_2	E	1h	1	C6	C6_1h	0		
NOIR_2	E	2h	2	C6	C6_2h	0		
NOIR_2	E	4h	4	C6	C6_4h	1050.97215		
NOIR_2	E	6h	6	C6	C6_6h	0		
NOIR_2	E	8h	8	C6	C6_8h	1355.932203		
NOIR_2	E	1h	1	NRK	NRK_1h	0		
NOIR_2	E	2h	2	NRK	NRK_2h	0		
NOIR_2	E	0.5h	0.5	PC_12	PC_12_0.5h	0		
NOIR_2	E	1.5h	1.5	PC_12	PC_12_1.5h	0		
NOIR_2	E	12h	12	PC_12	PC_12_12h	1208.133401		
NOIR_2	E	1h	1	PC_12	PC_12_1h	2227.171492		
NOIR_2	E	2.5h	2.5	PC_12	PC_12_2.5h	2220.57735		
NOIR_2	E	2h	2	PC_12	PC_12_2h	0		
NOIR_2	E	4h	4	PC_12	PC_12_4h	501.907249		
NOIR_2	E	6h	6	PC_12	PC_12_6h	319.812376		
NOIR_2	E	8h	8	PC_12	PC_12_8h	1629.809537		
NOIR_2	E	12h	12	PK_15	PK_15_12h	1011.441648		
NOIR_2	E	1h	1	PK_15	PK_15_1h	0		
NOIR_2	E	2h	2	PK_15	PK_15_2h	1810.282404		
NOIR_2	E	4h	4	PK_15	PK_15_4h	2354.469434		
NOIR_2	E	6h	6	PK_15	PK_15_6h	2467.761836		
NOIR_2	E	8h	8	PK_15	PK_15_8h	2539.484822		
